2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall ฟิวเจอร์พาร์ครังสิต|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|Dtac online Store|6.00|7995.33|13971.94|19509.12|Online Store|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขา เซ็นจูรี่ รางน้ำ อนุสาวรีย์ชัยสมรภูมิ|1.00|738.32|2999.06|3565.34|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขา โลตัส หลังสวน ชุมพร|1.00|0.00|3737.38|3565.54|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาเฉลิมไทย จ.ชลบุรี|5.00|3691.60|14995.30|17827.62|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาเมกาบางนา|2.00|1476.64|5998.12|7131.20|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาโลตัสชลบุรี|1.00|738.32|2999.06|3565.66|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาโลตัสนครนายก|1.00|738.32|2999.06|3565.54|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|Dtac center สาขาโลตัสองครักษ์|1.00|738.32|2999.06|3565.54|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาถนนผังเมือง4 อ.เมืองยะลา|1.00|738.32|2999.06|3565.34|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาทวีกิจ ซุปเปอร์เซ็นเตอร์ บุรีรัมย์|1.00|738.32|2999.06|3565.54|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาบิ๊กซีเชียงราย|2.00|738.32|6736.44|7130.97|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาบิ๊กซีกำแพงเพชร|1.00|738.32|2999.06|3565.66|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาบิ๊กซีมหาชัย|1.00|738.32|2999.06|3565.54|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาบิ๊กซีสะพานใหม่|1.00|738.32|2999.06|3565.43|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาอ.แม่สาย จ.เชียงราย|1.00|738.32|2999.06|3565.43|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|frn|DTAC Center สาขาฮาร์เบอร์มอลล์ แหลมฉบัง ศรีราชา|1.00|738.32|2999.06|3565.34|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center (COCO) เทสโก้โลตัส ชุมแพ|3.00|2214.96|8997.18|9754.56|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center (COCO) บิ๊กซี กาญจนบุรี|1.00|934.58|2802.80|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|DTAC Center สาขาโลตัส หนองจอก|3.00|9981.31|0.00|9754.56|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|DTAC Center สาขาโลตัสวังหิน|1.00|3359.81|0.00|3251.52|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|DTAC Center สาขาโลตัสสุขาภิบาล 1|1.00|3327.10|0.00|3251.52|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|DTAC Center สาขาโลตัสสุพรรณบุรี|1.00|3327.10|0.00|3251.52|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|DTAC Center สาขาบิ๊กซี บางพลี|1.00|3359.81|0.00|3251.52|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|DTAC Center สาขาบิ๊กซีรัตนาธิเบศร์|1.00|3327.10|0.00|3251.52|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) เทสโก้โลตัส แม่ขรี|3.00|2214.96|8997.18|9754.56|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) เทสโก้โลตัส กระทุ่มแบน|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) เทสโก้โลตัส กุฉินารายณ์|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) เทสโก้โลตัส จะนะ|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) เทสโก้โลตัส ตระการพืชผล|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) เทสโก้โลตัส นครศรีธรรมราช|4.00|2953.28|11996.24|13006.08|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) เทสโก้โลตัส นวนคร|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) โรบินสัน โอเชี่ยน|2.00|1476.64|5998.12|6503.04|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) โรบินสัน บางรัก|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) โลตัส ธาตุพนม|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) ตะกั่วป่าสแควร์|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) บางสะพาน|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) บิ๊กซี นครปฐม|3.00|2214.96|8997.18|9754.56|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) บิ๊กซี พิษณุโลก|2.00|1476.64|5998.12|6503.04|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) บิ๊กซี สุขสวัสดิ์|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBL0|Huawei Y6S Blue (HW-Y6S(BL))|device|dtn|dtac center(COCO) พาราไดซ์ พาร์ค|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
